,Occupation,Marital_Status,Purchase_Sum,annual_income,number_of_children,proximity_town,sum,Age_18-25,Age_26-35,Age_36-45,Age_46-50,Age_51-55,Age_55+,Gender_M,City_Category_B,City_Category_C,Stay_In_Current_City_Years_1,Stay_In_Current_City_Years_2,Stay_In_Current_City_Years_3,Stay_In_Current_City_Years_4+
2587,0,1,157914,187664.4247,2,61.5649352,157914,0,1,0,0,0,0,1,0,0,1,0,0,0
2588,12,1,203580,244655.9083,1,7.669158612,203580,0,0,0,0,1,0,1,1,0,1,0,0,0
2589,17,0,9828,14953.92594,1,3.573455577,9828,0,0,1,0,0,0,1,0,1,0,0,0,1
2590,20,1,91926,102135.9808,1,26.17333553,91926,0,1,0,0,0,0,1,0,1,0,0,1,0
2591,4,0,23934,61783.76112,2,2.38416,23934,0,1,0,0,0,0,1,0,1,0,1,0,0
2592,4,0,19228,68796.20264,2,17.24638218,19228,1,0,0,0,0,0,0,0,1,0,0,0,1
2593,4,0,172883,148601.3193,3,18.7716972,172883,1,0,0,0,0,0,1,0,0,0,0,1,0
2594,0,1,130225,100141.6155,0,17.5475448,130225,0,1,0,0,0,0,1,0,1,1,0,0,0
2595,11,0,22884,37405.24613,0,0.64621771,22884,0,0,0,1,0,0,1,0,0,0,0,1,0
2596,12,0,75946,81945.39929,0,19.32678618,75946,0,1,0,0,0,0,1,0,1,1,0,0,0
2597,1,0,21303,23389.05971,0,14.7817315,21303,0,0,0,0,0,0,1,0,1,0,1,0,0
2598,4,0,105981,109589.2086,2,41.825778,105981,1,0,0,0,0,0,0,1,0,1,0,0,0
2599,4,0,14541,3058.620512,2,51.6172261,14541,0,1,0,0,0,0,1,1,0,0,0,0,1
2600,11,0,55732,36796.985,0,21.93725557,55732,0,0,1,0,0,0,1,0,0,0,1,0,0
2601,0,0,219448,184190.5498,3,17.6643517,219448,0,1,0,0,0,0,1,1,0,0,1,0,0
2602,10,0,23788,0.0,1,21.1469895,23788,0,0,0,0,0,0,0,1,0,0,1,0,0
2603,1,0,69960,84908.16883,1,1.716832526,69960,1,0,0,0,0,0,1,0,1,0,0,0,0
2604,17,0,97764,155410.2912,1,1.73192373,97764,0,0,1,0,0,0,1,0,0,0,1,0,0
2605,15,0,23327,11632.07554,1,4.167627289,23327,0,1,0,0,0,0,1,0,1,1,0,0,0
2606,7,1,9744,7165.326084,2,5.939633596,9744,0,0,0,1,0,0,1,0,1,0,0,1,0
2607,2,0,19693,0.0,0,7.84425492,19693,0,1,0,0,0,0,0,1,0,1,0,0,0
2608,3,0,15761,8285.362464,0,11.18884881,15761,0,0,1,0,0,0,0,0,1,1,0,0,0
2609,6,1,26726,12151.18348,1,7.545648818,26726,0,1,0,0,0,0,0,0,1,1,0,0,0
2610,7,0,77127,57848.10866,0,6.563828929,77127,0,1,0,0,0,0,1,0,1,0,1,0,0
2611,12,0,68573,100559.4339,0,21.59421118,68573,0,0,1,0,0,0,1,1,0,0,0,1,0
2612,17,1,10667,32035.50066,1,3.84937531,10667,0,0,0,0,1,0,1,0,1,0,0,0,0
2613,18,1,73609,62448.98732,0,1.12817212,73609,0,0,0,0,1,0,1,1,0,0,0,0,0
2614,20,0,100051,49308.46928,0,4.92377525,100051,0,1,0,0,0,0,1,1,0,1,0,0,0
2615,4,0,106981,127604.1591,0,14.24793351,106981,1,0,0,0,0,0,0,1,0,1,0,0,0
2616,20,0,64044,69962.82805,0,33.13836264,64044,0,0,1,0,0,0,0,1,0,1,0,0,0
2617,17,1,116553,114924.9966,3,56.8719626,116553,0,1,0,0,0,0,1,0,1,1,0,0,0
2618,1,0,68442,122208.9498,0,17.21228296,68442,0,0,1,0,0,0,1,0,1,1,0,0,0
2619,20,1,194445,225842.5407,2,56.931912,194445,0,0,0,0,1,0,0,0,0,0,1,0,0
2620,4,0,16450,25335.89409,0,17.1932498,16450,1,0,0,0,0,0,1,0,1,1,0,0,0
2621,12,0,79642,91755.54823,1,25.1658527,79642,1,0,0,0,0,0,1,0,0,0,0,1,0
2622,12,1,44472,91315.6232,1,21.48283573,44472,0,1,0,0,0,0,0,0,1,1,0,0,0
2623,20,0,22310,0.0,0,24.22184196,22310,1,0,0,0,0,0,1,0,0,0,0,0,1
2624,20,0,43041,70817.48052,1,11.89448333,43041,1,0,0,0,0,0,1,1,0,0,0,1,0
2625,3,1,5460,0.0,0,37.36777935,5460,0,0,0,0,1,0,0,0,1,1,0,0,0
2626,1,0,54746,85842.53094,1,21.32625382,54746,1,0,0,0,0,0,0,0,0,0,1,0,0
2627,4,0,72110,74549.32179,2,96.2886459,72110,1,0,0,0,0,0,1,1,0,0,0,1,0
2628,3,1,199801,193650.0097,1,6.47268311,199801,0,1,0,0,0,0,1,1,0,0,0,1,0
2629,14,1,66737,78905.32136,1,35.378723,66737,0,1,0,0,0,0,1,1,0,0,1,0,0
2630,3,1,124714,125853.3927,0,5.94679983,124714,0,0,1,0,0,0,1,0,0,1,0,0,0
2631,7,1,51658,64217.95094,0,14.7893299,51658,0,0,1,0,0,0,1,1,0,0,1,0,0
2632,4,0,5313,31109.94347,1,6.246395288,5313,1,0,0,0,0,0,0,0,0,1,0,0,0
2633,4,0,55911,90840.46715,0,6.41469412,55911,0,1,0,0,0,0,1,0,1,0,0,1,0
2634,4,0,70136,50810.64993,0,25.2288836,70136,1,0,0,0,0,0,1,1,0,0,0,0,1
2635,11,0,200935,215429.7062,0,11.767142,200935,0,1,0,0,0,0,1,1,0,0,0,0,1
2636,14,0,142973,136715.8935,1,7.522626667,142973,1,0,0,0,0,0,1,1,0,0,0,0,0
2637,5,1,53973,86970.75798,1,19.8321242,53973,0,1,0,0,0,0,1,1,0,0,0,0,0
2638,14,1,110896,88855.46701,0,15.69675336,110896,0,0,1,0,0,0,1,0,0,0,0,1,0
2639,12,1,88801,87822.53806,1,7.72788471,88801,1,0,0,0,0,0,1,0,1,0,1,0,0
2640,17,0,116095,125088.2353,0,4.5135923,116095,0,1,0,0,0,0,1,1,0,0,1,0,0
2641,16,0,61335,44430.9149,0,38.45715569,61335,0,1,0,0,0,0,1,1,0,0,1,0,0
2642,4,0,10807,0.0,0,12.5935365,10807,0,1,0,0,0,0,1,0,1,0,0,1,0
2643,17,0,38722,32612.18275,0,,38722,0,0,1,0,0,0,1,1,0,1,0,0,0
2644,19,0,10419,6989.130042,0,1.717187,10419,0,0,1,0,0,0,1,0,0,0,0,0,0
2645,5,0,264742,274624.7753,0,,264742,0,0,1,0,0,0,0,0,0,0,0,0,1
2646,2,0,7599,0.0,1,44.3392595,7599,1,0,0,0,0,0,1,0,1,0,0,1,0
2647,7,0,602995,613277.0316,1,16.26545,602995,0,1,0,0,0,0,1,0,0,1,0,0,0
2648,19,0,31280,46566.74522,0,16.577811,31280,0,0,0,0,0,0,1,0,1,0,0,0,0
2649,4,0,43101,20518.72701,0,12.62786287,43101,0,1,0,0,0,0,0,0,0,0,0,1,0
2650,20,1,132706,121050.7071,0,12.1749966,132706,0,0,1,0,0,0,0,1,0,0,0,1,0
2651,4,1,14947,40216.37629,2,18.43686326,14947,0,1,0,0,0,0,1,1,0,0,0,0,0
2652,7,0,16053,19174.57077,1,8.78235612,16053,0,1,0,0,0,0,1,0,1,0,0,1,0
2653,2,0,87308,71451.50915,1,14.38138382,87308,0,0,0,1,0,0,1,0,1,0,0,1,0
2654,0,1,78739,76697.14945,0,12.687962,78739,0,1,0,0,0,0,1,0,0,0,1,0,0
2655,12,0,111642,167294.2781,1,15.9598628,111642,0,1,0,0,0,0,1,1,0,0,1,0,0
2656,17,0,85768,35009.97387,4,1.26451,85768,1,0,0,0,0,0,1,0,1,0,1,0,0
2657,2,1,17347,39971.03287,3,31.4767298,17347,0,1,0,0,0,0,1,0,0,1,0,0,0
2658,1,0,44779,66628.22717,1,3.79362673,44779,0,0,0,0,1,0,1,0,1,0,1,0,0
2659,17,1,53616,26030.11942,1,7.6883765,53616,0,1,0,0,0,0,1,1,0,0,1,0,0
2660,2,0,83489,126610.7226,1,5.6272187,83489,1,0,0,0,0,0,0,1,0,1,0,0,0
2661,12,1,13447,58970.00216,0,26.89223219,13447,0,1,0,0,0,0,1,0,0,0,1,0,0
2662,2,1,265612,229275.6695,0,5.278121246,265612,0,1,0,0,0,0,1,1,0,1,0,0,0
2663,2,0,168323,139959.4632,0,4.892591,168323,1,0,0,0,0,0,1,0,0,0,0,0,1
2664,17,1,4495,56261.95247,1,22.1384599,4495,0,0,0,0,1,0,1,0,1,1,0,0,0
2665,4,0,136727,168764.8917,0,2.21672441,136727,1,0,0,0,0,0,1,1,0,0,1,0,0
2666,11,0,52156,20707.48453,0,47.8751822,52156,0,0,1,0,0,0,1,0,1,0,0,0,1
2667,20,0,125733,125506.3422,0,0.64933754,125733,0,0,1,0,0,0,0,1,0,0,0,1,0
2668,0,1,97264,98262.7669,1,0.91126573,97264,0,1,0,0,0,0,1,1,0,0,1,0,0
2669,4,0,17187,0.0,0,39.9371,17187,1,0,0,0,0,0,0,0,0,0,0,0,1
2670,0,0,22303,0.0,0,19.4433565,22303,0,1,0,0,0,0,0,1,0,1,0,0,0
2671,15,0,93243,114318.8831,0,0.731147226,93243,0,1,0,0,0,0,0,1,0,1,0,0,0
2672,12,1,135786,199447.4424,2,17.3978799,135786,0,0,1,0,0,0,1,1,0,1,0,0,0
2673,1,1,62057,59925.89952,0,17.414959,62057,0,0,0,0,1,0,0,0,1,1,0,0,0
2674,12,0,108820,110944.5042,0,2.79836758,108820,0,0,1,0,0,0,1,0,1,1,0,0,0
2675,17,1,5302,14383.97242,1,9.7136447,5302,0,0,1,0,0,0,0,0,1,0,0,0,1
2676,16,1,192303,198024.9287,1,8.837823632,192303,0,0,1,0,0,0,1,0,0,0,0,0,0
2677,0,1,25470,9259.484364,2,22.4251856,25470,0,1,0,0,0,0,0,0,0,1,0,0,0
2678,14,0,3446,25640.0492,0,4.244165784,3446,1,0,0,0,0,0,1,1,0,1,0,0,0
2679,17,0,8717,0.0,2,1.171514962,8717,0,1,0,0,0,0,1,1,0,0,1,0,0
2680,0,0,19331,54540.68226,1,6.24839721,19331,1,0,0,0,0,0,1,0,1,0,0,0,1
2681,14,1,36348,67584.31641,3,18.4993365,36348,0,0,1,0,0,0,0,1,0,0,0,0,0
2682,4,0,120859,79496.01399,3,83.5323537,120859,0,1,0,0,0,0,1,1,0,1,0,0,0
2683,20,1,39274,81961.95821,1,7.672925785,39274,0,1,0,0,0,0,1,0,1,1,0,0,0
2684,2,0,6042,0.0,1,4.56152814,6042,1,0,0,0,0,0,1,0,1,0,1,0,0
2685,14,0,43723,16739.74073,0,1.1442539,43723,0,0,1,0,0,0,1,0,1,0,0,1,0
2686,12,0,15528,17010.94923,1,39.79613684,15528,0,1,0,0,0,0,1,1,0,1,0,0,0
2687,4,0,5846,0.0,1,22.48456787,5846,1,0,0,0,0,0,1,0,0,1,0,0,0
2688,7,0,13458,1689.356526,1,4.846637718,13458,0,1,0,0,0,0,1,0,1,0,0,0,0
2689,17,0,15576,57110.80388,1,21.795682,15576,0,0,1,0,0,0,1,1,0,0,0,0,0
2690,4,0,29263,14916.377,0,11.3262558,29263,1,0,0,0,0,0,1,0,0,0,0,0,0
2691,17,1,17505,81365.86697,1,56.65697799,17505,0,0,0,0,1,0,1,0,1,0,0,0,1
2692,3,0,231235,206525.0907,0,59.9185623,231235,0,0,1,0,0,0,1,0,0,0,1,0,0
2693,4,1,18299,31709.58872,0,4.86678921,18299,1,0,0,0,0,0,0,0,0,0,0,1,0
2694,4,0,111649,87152.19694,0,9.429116811,111649,0,1,0,0,0,0,0,0,0,0,1,0,0
2695,0,0,238974,230373.3037,0,12.6589169,238974,0,1,0,0,0,0,1,0,0,1,0,0,0
2696,0,0,43527,97487.76947,2,22.5536879,43527,1,0,0,0,0,0,0,0,0,0,1,0,0
2697,7,1,50433,14475.64923,0,6.197379871,50433,0,1,0,0,0,0,1,0,1,0,0,0,1
2698,4,0,30506,52204.26907,1,34.1729639,30506,1,0,0,0,0,0,1,0,0,1,0,0,0
2699,4,0,4064,80147.1098,2,59.497615,4064,0,1,0,0,0,0,1,0,0,0,0,0,1
2700,4,1,53711,57352.2756,1,3.4334,53711,0,1,0,0,0,0,1,0,0,0,0,1,0
2701,4,0,10711,24457.6521,2,2.1145618,10711,1,0,0,0,0,0,0,1,0,1,0,0,0
2702,4,0,70690,68848.441,1,4.15164796,70690,1,0,0,0,0,0,1,0,0,0,0,0,0
2703,11,1,53075,98986.59844,1,5.65437,53075,0,0,1,0,0,0,1,0,1,1,0,0,0
2704,4,0,13081,73587.06032,2,5.69272261,13081,1,0,0,0,0,0,0,0,0,1,0,0,0
2705,20,0,50030,0.0,1,2.5488118,50030,0,0,1,0,0,0,1,0,1,1,0,0,0
2706,7,1,49006,3574.324138,1,64.77136367,49006,0,0,0,1,0,0,1,0,1,0,0,0,1
2707,6,1,27599,32513.91908,1,18.2446466,27599,0,0,0,1,0,0,1,0,1,0,0,0,1
2708,4,0,23879,9714.953191,2,4.53596511,23879,0,1,0,0,0,0,1,0,1,0,0,0,0
2709,4,0,124208,79030.33073,1,6.591733811,124208,1,0,0,0,0,0,1,0,1,1,0,0,0
2710,4,1,5327,24988.36151,0,22.42853,5327,0,1,0,0,0,0,1,0,0,0,1,0,0
2711,4,1,67245,14588.57131,3,15.93758558,67245,1,0,0,0,0,0,1,0,0,0,1,0,0
2712,4,1,240106,237164.61,1,59.2961484,240106,0,1,0,0,0,0,1,0,0,0,1,0,0
2713,4,0,18494,52626.23731,3,52.3548454,18494,1,0,0,0,0,0,1,1,0,0,0,0,1
2714,6,0,28089,0.0,1,2.5814815,28089,1,0,0,0,0,0,0,0,0,1,0,0,0
2715,12,1,15434,29769.59596,1,16.57724766,15434,0,0,1,0,0,0,1,0,0,1,0,0,0
2716,12,1,74894,97073.97933,0,2.87165182,74894,0,0,1,0,0,0,1,1,0,1,0,0,0
2717,1,1,7012,19976.68592,0,9.67516855,7012,0,0,0,0,1,0,1,0,0,1,0,0,0
2718,4,0,4011,59576.30346,1,16.47129395,4011,1,0,0,0,0,0,1,0,1,0,0,0,0
2719,19,1,9739,3617.106763,0,73.97794196,9739,1,0,0,0,0,0,1,0,1,1,0,0,0
2720,5,1,170578,182192.3095,0,2.328473993,170578,0,0,1,0,0,0,1,0,0,1,0,0,0
2721,15,0,220453,202094.0847,1,17.13729769,220453,0,1,0,0,0,0,1,0,0,0,0,0,1
2722,0,0,218287,217133.7208,0,1.81661711,218287,1,0,0,0,0,0,1,1,0,1,0,0,0
2723,16,0,9914,4294.137236,2,62.75623344,9914,0,0,1,0,0,0,0,0,1,0,1,0,0
2724,1,1,3765,18536.80814,1,11.28637936,3765,0,1,0,0,0,0,0,0,1,0,0,0,0
2725,7,0,30143,48823.64525,1,29.2245641,30143,0,1,0,0,0,0,1,0,1,0,1,0,0
2726,4,0,3482,56436.32012,0,0.41847864,3482,0,1,0,0,0,0,1,0,0,1,0,0,0
2727,4,0,113039,105325.156,2,8.74836875,113039,1,0,0,0,0,0,1,1,0,1,0,0,0
2728,11,0,18429,7910.08946,0,1.43185723,18429,0,0,0,1,0,0,1,1,0,0,0,0,0
2729,15,0,19003,15091.80886,2,0.2734644,19003,1,0,0,0,0,0,1,1,0,0,0,1,0
2730,4,0,63330,90506.44279,1,37.32349378,63330,1,0,0,0,0,0,0,0,0,1,0,0,0
2731,17,0,42614,52035.66808,1,3.951487115,42614,0,1,0,0,0,0,1,0,0,1,0,0,0
2732,4,1,2970,11025.98527,3,1.9676959,2970,1,0,0,0,0,0,1,1,0,0,0,0,1
2733,0,1,70366,43710.39362,2,14.59286868,70366,0,0,1,0,0,0,1,0,1,1,0,0,0
2734,4,1,19361,57293.73679,1,,19361,1,0,0,0,0,0,1,1,0,1,0,0,0
2735,12,0,99500,96044.51156,2,9.42196213,99500,0,1,0,0,0,0,1,0,0,0,0,0,0
2736,1,0,22196,46460.38587,2,45.45885775,22196,0,1,0,0,0,0,1,1,0,1,0,0,0
2737,12,1,80723,81082.07293,0,54.8135994,80723,0,1,0,0,0,0,1,0,1,1,0,0,0
2738,17,1,110063,145952.6409,2,8.831849816,110063,0,0,0,1,0,0,1,1,0,0,1,0,0
2739,7,1,60019,70397.31408,2,36.52975257,60019,0,0,1,0,0,0,1,1,0,0,0,0,1
2740,6,1,9993,39140.13541,0,25.148215,9993,0,0,0,0,0,1,1,0,1,0,0,0,0
2741,9,0,92076,101581.0465,0,25.825167,92076,0,0,1,0,0,0,0,1,0,1,0,0,0
2742,0,0,193003,227344.5844,1,,193003,0,0,1,0,0,0,1,1,0,0,0,0,0
2743,12,1,14196,0.0,1,19.9329373,14196,0,0,0,0,1,0,1,0,0,0,0,0,0
2744,7,0,94970,98695.92396,1,1.78348414,94970,0,0,1,0,0,0,0,1,0,0,0,0,0
2745,17,0,15648,5914.521731,0,42.29879276,15648,0,1,0,0,0,0,1,0,1,0,0,1,0
2746,7,1,10943,19557.26715,2,4.44219319,10943,0,1,0,0,0,0,0,0,1,0,0,0,1
2747,17,0,96353,122188.7602,0,15.16865898,96353,0,0,1,0,0,0,1,0,0,0,0,0,1
2748,0,0,61844,16775.89791,0,14.777587,61844,0,0,1,0,0,0,0,0,1,1,0,0,0
2749,4,0,71806,36759.48876,0,15.137921,71806,1,0,0,0,0,0,0,1,0,1,0,0,0
2750,4,0,31925,46813.95733,1,14.7835833,31925,1,0,0,0,0,0,1,1,0,1,0,0,0
2751,10,0,59192,9768.318469,1,7.362623749,59192,0,0,0,0,0,0,1,0,1,0,0,1,0
2752,4,0,324898,332506.819,0,89.5381252,324898,1,0,0,0,0,0,1,0,0,0,0,0,1
2753,1,0,8184,0.0,0,,8184,0,0,1,0,0,0,1,0,0,0,0,0,1
2754,4,0,180725,188858.6237,1,16.94815559,180725,1,0,0,0,0,0,1,0,0,0,0,1,0
2755,0,1,332610,329172.8537,0,14.74461586,332610,0,1,0,0,0,0,1,0,0,1,0,0,0
2756,4,0,24128,38888.36731,0,39.5297162,24128,1,0,0,0,0,0,1,0,1,0,0,1,0
2757,1,0,32202,28879.10302,2,9.35844,32202,1,0,0,0,0,0,0,0,1,1,0,0,0
2758,7,1,40685,11713.9281,0,1.1345815,40685,0,1,0,0,0,0,0,0,1,0,1,0,0
2759,13,0,39040,30124.93153,0,9.116462,39040,0,0,0,0,0,1,1,0,1,1,0,0,0
2760,2,0,7891,0.0,1,56.444144,7891,0,1,0,0,0,0,0,0,0,0,1,0,0
2761,2,1,74509,110994.5086,2,52.547449,74509,0,0,1,0,0,0,0,0,0,1,0,0,0
2762,3,1,68305,21982.84821,2,4.879861,68305,0,0,0,0,1,0,0,0,1,0,0,0,0
2763,8,0,38255,75816.04012,1,16.7242446,38255,0,1,0,0,0,0,1,0,1,0,0,0,0
2764,4,0,28089,45491.58825,2,,28089,0,1,0,0,0,0,1,0,0,1,0,0,0
2765,1,0,29932,15535.32595,0,2.63689,29932,0,0,0,0,0,1,1,0,1,0,0,1,0
2766,2,0,5337,37181.51214,0,47.94859791,5337,1,0,0,0,0,0,1,1,0,0,0,0,1
2767,16,1,146356,123129.5492,0,14.95312172,146356,0,0,1,0,0,0,1,0,1,1,0,0,0
2768,1,1,158146,206570.5311,0,12.2514249,158146,0,0,0,1,0,0,1,1,0,0,1,0,0
2769,4,0,15404,0.0,0,31.843185,15404,0,0,0,0,0,0,1,0,1,0,0,0,0
2770,4,0,22205,20305.09215,2,49.2325593,22205,0,1,0,0,0,0,0,0,0,0,0,1,0
2771,2,1,33756,74541.92689,0,3.57291996,33756,1,0,0,0,0,0,1,0,1,0,0,1,0
2772,0,1,16663,0.0,4,19.336824,16663,0,0,0,0,1,0,0,0,1,0,0,0,0
2773,12,0,16491,0.0,1,5.758659594,16491,0,0,1,0,0,0,1,1,0,1,0,0,0
2774,17,0,193138,215124.8206,1,0.38964146,193138,1,0,0,0,0,0,1,1,0,0,0,0,0
2775,12,1,36699,24799.40792,1,6.265624757,36699,0,0,1,0,0,0,1,1,0,0,0,0,0
2776,3,1,58583,49159.08951,3,2.47318748,58583,0,1,0,0,0,0,0,1,0,0,1,0,0
2777,4,1,199517,194723.2219,2,41.2383843,199517,1,0,0,0,0,0,1,1,0,1,0,0,0
2778,3,1,149460,158740.295,3,1.541253,149460,0,1,0,0,0,0,0,0,1,1,0,0,0
2779,18,1,87067,51862.17689,4,35.86987556,87067,0,1,0,0,0,0,1,0,1,1,0,0,0
2780,12,0,26180,42699.22899,1,3.35341774,26180,0,1,0,0,0,0,0,1,0,1,0,0,0
2781,12,0,83498,26735.98863,2,18.528742,83498,1,0,0,0,0,0,1,0,1,0,0,0,0
2782,0,1,31895,70747.57396,1,0.545538632,31895,0,0,1,0,0,0,1,0,1,0,0,0,0
2783,1,1,12272,12062.44948,0,0.19317418,12272,0,0,1,0,0,0,0,0,1,0,0,1,0
2784,2,1,51561,32195.8236,0,17.63967,51561,0,0,0,1,0,0,1,0,1,0,0,0,0
2785,4,0,4259,35125.44697,0,15.28835844,4259,1,0,0,0,0,0,1,0,1,0,1,0,0
2786,4,0,20344,42162.59867,0,5.52367462,20344,1,0,0,0,0,0,1,0,1,0,0,1,0
2787,17,1,40195,71051.24543,1,27.29559538,40195,0,0,1,0,0,0,1,0,1,0,0,0,1
2788,4,0,72657,98256.10643,1,14.9198595,72657,1,0,0,0,0,0,0,0,0,0,1,0,0
2789,4,0,28920,89732.68721,1,1.894556358,28920,1,0,0,0,0,0,1,0,0,0,1,0,0
2790,0,0,234977,256591.7643,1,14.49748,234977,0,1,0,0,0,0,0,0,0,1,0,0,0
2791,4,1,83041,97875.66273,1,39.86226725,83041,1,0,0,0,0,0,1,0,1,0,0,1,0
2792,4,0,6852,0.0,0,35.5522382,6852,1,0,0,0,0,0,0,0,1,0,0,0,1
2793,1,0,21129,34909.805,1,5.12675117,21129,0,1,0,0,0,0,1,0,0,0,1,0,0
2794,1,1,40383,32579.90701,3,3.4274614,40383,0,0,0,0,1,0,1,1,0,0,0,0,1
2795,0,0,15729,0.0,1,9.913759455,15729,0,1,0,0,0,0,1,1,0,0,1,0,0
2796,0,1,106703,81111.1626,0,22.3486443,106703,0,1,0,0,0,0,1,0,1,0,0,0,1
2797,11,1,111594,218293.1743,0,0.228796673,111594,0,1,0,0,0,0,0,0,1,0,1,0,0
2798,4,0,45524,23226.55181,1,37.5879491,45524,1,0,0,0,0,0,1,1,0,0,1,0,0
2799,1,0,19565,0.0,3,3.1968969,19565,0,0,1,0,0,0,0,0,1,1,0,0,0
2800,1,1,49693,50134.44889,1,9.17746458,49693,0,1,0,0,0,0,0,0,0,0,1,0,0
2801,20,1,241879,229959.8426,0,56.93774138,241879,0,1,0,0,0,0,1,0,0,0,0,0,1
2802,7,1,149085,178883.92,1,4.931735,149085,0,1,0,0,0,0,1,1,0,1,0,0,0
2803,6,0,157051,185448.6497,1,1.3854778,157051,0,0,1,0,0,0,0,1,0,1,0,0,0
2804,0,0,75189,60254.71327,1,4.981174923,75189,0,0,0,0,1,0,0,0,1,0,0,0,0
2805,16,1,35667,40800.46437,0,28.47653777,35667,0,1,0,0,0,0,1,1,0,1,0,0,0
2806,4,0,110177,90656.17298,0,17.5231523,110177,0,1,0,0,0,0,1,0,1,1,0,0,0
2807,12,1,57744,10659.62689,0,36.2272717,57744,1,0,0,0,0,0,1,0,0,1,0,0,0
2808,1,0,179182,137294.7099,1,0.68941982,179182,0,0,0,0,0,0,0,1,0,0,0,0,0
2809,16,1,26194,0.0,1,6.476888353,26194,0,0,0,1,0,0,1,0,1,0,0,0,1
2810,2,0,24376,43089.78109,1,1.36435814,24376,0,1,0,0,0,0,1,0,1,0,0,0,1
2811,0,1,12653,0.0,3,4.671641747,12653,0,1,0,0,0,0,0,0,1,1,0,0,0
2812,15,0,43462,27564.36314,4,69.13179439,43462,0,0,1,0,0,0,1,0,1,0,1,0,0
2813,20,1,31616,60817.37752,1,18.7488673,31616,0,0,0,1,0,0,0,0,1,0,1,0,0
2814,0,0,2781,9411.747995,1,,2781,0,0,1,0,0,0,1,0,0,1,0,0,0
2815,3,1,13951,34401.80686,0,2.883236356,13951,0,1,0,0,0,0,0,1,0,1,0,0,0
2816,3,1,92215,41289.41022,2,16.8854497,92215,0,0,0,1,0,0,0,0,1,1,0,0,0
2817,5,0,38200,66661.09536,1,,38200,0,1,0,0,0,0,0,1,0,0,0,0,1
2818,4,1,24529,54374.65823,3,18.98365711,24529,0,1,0,0,0,0,1,0,0,1,0,0,0
2819,17,1,5161,0.0,2,23.6174329,5161,0,1,0,0,0,0,1,0,1,0,0,1,0
2820,6,0,35084,41767.73964,0,11.44944559,35084,0,1,0,0,0,0,0,1,0,0,0,1,0
2821,15,0,88137,93038.77824,3,16.2811156,88137,1,0,0,0,0,0,1,0,1,0,0,0,0
2822,12,1,15226,0.0,1,1.145334,15226,0,1,0,0,0,0,1,0,1,0,0,1,0
2823,17,0,19010,0.0,1,1.338878663,19010,1,0,0,0,0,0,1,0,1,0,0,1,0
2824,12,1,54722,52667.46729,1,0.12318371,54722,0,0,1,0,0,0,1,0,1,0,0,0,1
2825,0,0,16824,0.0,1,0.21465926,16824,0,1,0,0,0,0,1,0,1,0,0,0,1
2826,6,1,250550,238838.2445,2,32.471711,250550,0,0,0,0,1,0,1,1,0,1,0,0,0
2827,11,0,18900,7329.040312,0,17.36772911,18900,0,1,0,0,0,0,0,1,0,0,0,0,1
2828,0,1,126464,191691.4518,1,11.5355326,126464,0,1,0,0,0,0,1,1,0,0,0,1,0
2829,4,0,52488,81052.05063,0,38.21767341,52488,1,0,0,0,0,0,1,0,1,0,0,0,1
2830,12,0,93143,100595.6834,1,54.6445397,93143,1,0,0,0,0,0,1,0,0,0,0,1,0
2831,10,0,17601,55083.09388,0,44.31195691,17601,0,1,0,0,0,0,1,1,0,0,1,0,0
2832,5,1,8754,5224.801142,0,1.427491519,8754,1,0,0,0,0,0,1,0,1,0,1,0,0
2833,17,1,20095,0.0,2,2.3627819,20095,0,0,1,0,0,0,1,0,1,0,0,0,1
2834,12,0,26254,74462.71089,0,2.792965449,26254,0,1,0,0,0,0,1,0,1,0,0,0,1
2835,0,0,163481,212398.3346,3,25.63177629,163481,0,1,0,0,0,0,1,1,0,1,0,0,0
2836,1,1,77380,54766.04363,0,35.3926111,77380,0,0,0,1,0,0,1,0,1,0,0,0,1
2837,2,0,193351,214795.7276,0,0.85623468,193351,0,1,0,0,0,0,1,1,0,0,0,1,0
2838,7,1,39725,27298.57634,2,19.6199482,39725,0,1,0,0,0,0,0,0,1,0,0,1,0
2839,2,0,102332,50498.81909,3,14.74927671,102332,0,1,0,0,0,0,1,1,0,0,0,1,0
2840,12,0,4437,13693.5581,1,28.13963538,4437,0,1,0,0,0,0,1,0,1,0,0,0,0
2841,7,0,139713,139396.4371,1,19.9185587,139713,0,1,0,0,0,0,1,0,0,1,0,0,0
2842,2,1,20320,42184.45944,1,6.21388737,20320,0,1,0,0,0,0,1,1,0,0,0,0,0
2843,0,1,5967,6200.182057,0,24.6644244,5967,0,1,0,0,0,0,0,1,0,0,1,0,0
2844,2,0,101910,99289.63258,2,27.1294292,101910,1,0,0,0,0,0,1,1,0,0,0,1,0
2845,7,0,269050,237896.6484,0,21.7162921,269050,0,1,0,0,0,0,1,1,0,0,1,0,0
2846,7,0,46774,60820.83589,2,17.9558757,46774,0,1,0,0,0,0,1,0,1,1,0,0,0
2847,2,1,33190,1660.541002,0,12.5521753,33190,0,1,0,0,0,0,0,0,1,1,0,0,0
2848,7,0,10713,24336.73239,0,12.29387513,10713,0,0,1,0,0,0,1,0,1,0,0,1,0
2849,4,1,44821,46696.56177,1,4.8542577,44821,1,0,0,0,0,0,1,0,0,1,0,0,0
